case,date,arrivals,capacity,opening_backlog,completed_on_time,completed_late,closing_backlog,past_due_at_close
deduplicated_sensitivity_w6_a2_r40_d2,2023-04-16,0,0,3466,0,0,3466,3466
deduplicated_sensitivity_w6_a2_r40_d2,2023-04-17,2661,1088,3466,0,1088,5039,2378
deduplicated_sensitivity_w6_a2_r40_d2,2023-04-18,513,1088,5039,0,1088,4464,3951
deduplicated_sensitivity_w6_a2_r40_d2,2023-04-19,1325,1088,4464,0,1088,4701,3376
deduplicated_sensitivity_w6_a2_r40_d2,2023-04-20,878,1088,4701,0,1088,4491,3613
deduplicated_sensitivity_w6_a2_r40_d2,2023-04-21,497,1088,4491,0,1088,3900,3403
deduplicated_sensitivity_w6_a2_r40_d2,2023-04-22,0,0,3900,0,0,3900,3403
deduplicated_sensitivity_w6_a2_r40_d2,2023-04-23,0,0,3900,0,0,3900,3403
deduplicated_sensitivity_w6_a2_r40_d2,2023-04-24,1800,1088,3900,0,1088,4612,2812
deduplicated_sensitivity_w6_a2_r40_d2,2023-04-25,819,1088,4612,0,1088,4343,3524
deduplicated_sensitivity_w6_a2_r40_d2,2023-04-26,1591,1088,4343,0,1088,4846,3255
deduplicated_sensitivity_w6_a2_r40_d2,2023-04-27,327,1088,4846,0,1088,4085,3758
deduplicated_sensitivity_w6_a2_r40_d2,2023-04-28,432,1088,4085,0,1088,3429,2997
deduplicated_sensitivity_w6_a2_r40_d2,2023-04-29,0,0,3429,0,0,3429,2997
deduplicated_sensitivity_w6_a2_r40_d2,2023-04-30,0,0,3429,0,0,3429,2997
deduplicated_sensitivity_w6_a2_r40_d2,2023-05-01,986,1088,3429,0,1088,3327,2341
deduplicated_sensitivity_w6_a2_r40_d2,2023-05-02,1145,1088,3327,0,1088,3384,2239
deduplicated_sensitivity_w6_a2_r40_d2,2023-05-03,1466,1088,3384,0,1088,3762,2296
deduplicated_sensitivity_w6_a2_r40_d2,2023-05-04,2698,1088,3762,0,1088,5372,2674
deduplicated_sensitivity_w6_a2_r40_d2,2023-05-05,930,1088,5372,0,1088,5214,4284
deduplicated_sensitivity_w6_a2_r40_d2,2023-05-06,0,0,5214,0,0,5214,4284
deduplicated_sensitivity_w6_a2_r40_d2,2023-05-07,0,0,5214,0,0,5214,4284
deduplicated_sensitivity_w6_a2_r40_d2,2023-05-08,1028,1088,5214,0,1088,5154,4126
deduplicated_sensitivity_w6_a2_r40_d2,2023-05-09,1881,1088,5154,0,1088,5947,4066
deduplicated_sensitivity_w6_a2_r40_d2,2023-05-10,0,1088,5947,0,1088,4859,4859
deduplicated_sensitivity_w6_a2_r40_d2,2023-05-11,1986,1088,4859,0,1088,5757,3771
deduplicated_sensitivity_w6_a2_r40_d2,2023-05-12,744,1088,5757,0,1088,5413,4669
deduplicated_sensitivity_w6_a2_r40_d2,2023-05-13,0,0,5413,0,0,5413,4669
deduplicated_sensitivity_w6_a2_r40_d2,2023-05-14,0,0,5413,0,0,5413,4669
deduplicated_sensitivity_w6_a2_r40_d2,2023-05-15,1049,1088,5413,0,1088,5374,4325
deduplicated_sensitivity_w6_a2_r40_d2,2023-05-16,2427,1088,5374,0,1088,6713,4286
deduplicated_sensitivity_w6_a2_r40_d2,2023-05-17,0,1088,6713,0,1088,5625,5625
deduplicated_sensitivity_w6_a2_r40_d2,2023-05-18,1999,1088,5625,0,1088,6536,4537
deduplicated_sensitivity_w6_a2_r40_d2,2023-05-19,1526,1088,6536,0,1088,6974,5448
deduplicated_sensitivity_w6_a2_r40_d2,2023-05-20,0,0,6974,0,0,6974,5448
deduplicated_sensitivity_w6_a2_r40_d2,2023-05-21,0,0,6974,0,0,6974,5448
deduplicated_sensitivity_w6_a2_r40_d2,2023-05-22,0,1088,6974,0,1088,5886,5886
deduplicated_sensitivity_w6_a2_r40_d2,2023-05-23,1866,1088,5886,0,1088,6664,4798
deduplicated_sensitivity_w6_a2_r40_d2,2023-05-24,0,1088,6664,0,1088,5576,5576
deduplicated_sensitivity_w6_a2_r40_d2,2023-05-25,1869,1088,5576,0,1088,6357,4488
deduplicated_sensitivity_w6_a2_r40_d2,2023-05-26,1358,1088,6357,0,1088,6627,5269
deduplicated_sensitivity_w6_a2_r40_d2,2023-05-27,0,0,6627,0,0,6627,5269
deduplicated_sensitivity_w6_a2_r40_d2,2023-05-28,0,0,6627,0,0,6627,5269
deduplicated_sensitivity_w6_a2_r40_d2,2023-05-29,1285,1088,6627,0,1088,6824,5539
deduplicated_sensitivity_w6_a2_r40_d2,2023-05-30,1585,1088,6824,0,1088,7321,5736
deduplicated_sensitivity_w6_a2_r40_d2,2023-05-31,1369,1088,7321,0,1088,7602,6233
deduplicated_sensitivity_w6_a2_r40_d2,2023-06-01,709,1088,7602,0,1088,7223,6514
deduplicated_sensitivity_w6_a2_r40_d2,2023-06-02,117,1088,7223,0,1088,6252,6135
deduplicated_sensitivity_w6_a2_r40_d2,2023-06-03,0,0,6252,0,0,6252,6135
deduplicated_sensitivity_w6_a2_r40_d2,2023-06-04,0,0,6252,0,0,6252,6135
deduplicated_sensitivity_w6_a2_r40_d2,2023-06-05,1450,1088,6252,0,1088,6614,5164
deduplicated_sensitivity_w6_a2_r40_d2,2023-06-06,956,1088,6614,0,1088,6482,5526
deduplicated_sensitivity_w6_a2_r40_d2,2023-06-07,1544,1088,6482,0,1088,6938,5394
deduplicated_sensitivity_w6_a2_r40_d2,2023-06-08,122,1088,6938,0,1088,5972,5850
deduplicated_sensitivity_w6_a2_r40_d2,2023-06-09,708,1088,5972,0,1088,5592,4884
deduplicated_sensitivity_w6_a2_r40_d2,2023-06-10,0,0,5592,0,0,5592,4884
deduplicated_sensitivity_w6_a2_r40_d2,2023-06-11,0,0,5592,0,0,5592,4884
deduplicated_sensitivity_w6_a2_r40_d2,2023-06-12,1282,1088,5592,0,1088,5786,4504
deduplicated_sensitivity_w6_a2_r40_d2,2023-06-13,521,1088,5786,0,1088,5219,4698
deduplicated_sensitivity_w6_a2_r40_d2,2023-06-14,2095,1088,5219,0,1088,6226,4131
deduplicated_sensitivity_w6_a2_r40_d2,2023-06-15,478,1088,6226,0,1088,5616,5138
deduplicated_sensitivity_w6_a2_r40_d2,2023-06-16,143,1088,5616,0,1088,4671,4528
deduplicated_sensitivity_w6_a2_r40_d2,2023-06-17,0,0,4671,0,0,4671,4528
deduplicated_sensitivity_w6_a2_r40_d2,2023-06-18,0,0,4671,0,0,4671,4528
deduplicated_sensitivity_w6_a2_r40_d2,2023-06-19,1981,1088,4671,0,1088,5564,3583
deduplicated_sensitivity_w6_a2_r40_d2,2023-06-20,679,1088,5564,0,1088,5155,4476
deduplicated_sensitivity_w6_a2_r40_d2,2023-06-21,536,1088,5155,0,1088,4603,4067
deduplicated_sensitivity_w6_a2_r40_d2,2023-06-22,517,1088,4603,0,1088,4032,3515
deduplicated_sensitivity_w6_a2_r40_d2,2023-06-23,0,1088,4032,0,1088,2944,2944
deduplicated_sensitivity_w6_a2_r40_d2,2023-06-24,0,0,2944,0,0,2944,2944
deduplicated_sensitivity_w6_a2_r40_d2,2023-06-25,0,0,2944,0,0,2944,2944
deduplicated_sensitivity_w6_a2_r40_d2,2023-06-26,2050,1088,2944,0,1088,3906,1856
deduplicated_sensitivity_w6_a2_r40_d2,2023-06-27,1895,1088,3906,0,1088,4713,2818
deduplicated_sensitivity_w6_a2_r40_d2,2023-06-28,636,1088,4713,0,1088,4261,3625
deduplicated_sensitivity_w6_a2_r40_d2,2023-06-29,186,1088,4261,0,1088,3359,3173
deduplicated_sensitivity_w6_a2_r40_d2,2023-06-30,515,1088,3359,0,1088,2786,2271
deduplicated_sensitivity_w6_a2_r40_d2,2023-07-01,0,0,2786,0,0,2786,2271
deduplicated_sensitivity_w6_a2_r40_d2,2023-07-02,0,0,2786,0,0,2786,2271
deduplicated_sensitivity_w6_a2_r40_d2,2023-07-03,1355,1088,2786,0,1088,3053,1698
deduplicated_sensitivity_w6_a2_r40_d2,2023-07-04,1260,1088,3053,0,1088,3225,1965
deduplicated_sensitivity_w6_a2_r40_d2,2023-07-05,0,1088,3225,0,1088,2137,2137
deduplicated_sensitivity_w6_a2_r40_d2,2023-07-06,2395,1088,2137,0,1088,3444,1049
deduplicated_sensitivity_w6_a2_r40_d2,2023-07-07,180,1088,3444,39,1049,2536,2356
deduplicated_sensitivity_w6_a2_r40_d2,2023-07-08,0,0,2536,0,0,2536,2356
deduplicated_sensitivity_w6_a2_r40_d2,2023-07-09,0,0,2536,0,0,2536,2356
deduplicated_sensitivity_w6_a2_r40_d2,2023-07-10,952,1088,2536,0,1088,2400,1448
deduplicated_sensitivity_w6_a2_r40_d2,2023-07-11,1711,1088,2400,0,1088,3023,1312
deduplicated_sensitivity_w6_a2_r40_d2,2023-07-12,1009,1088,3023,0,1088,2944,1935
deduplicated_sensitivity_w6_a2_r40_d2,2023-07-13,549,1088,2944,0,1088,2405,1856
deduplicated_sensitivity_w6_a2_r40_d2,2023-07-14,0,1088,2405,0,1088,1317,1317
deduplicated_sensitivity_w6_a2_r40_d2,2023-07-15,0,0,1317,0,0,1317,1317
deduplicated_sensitivity_w6_a2_r40_d2,2023-07-16,0,0,1317,0,0,1317,1317
deduplicated_sensitivity_w6_a2_r40_d2,2023-07-17,1685,1088,1317,0,1088,1914,229
deduplicated_sensitivity_w6_a2_r40_d2,2023-07-18,1697,1088,1914,859,229,2523,826
deduplicated_sensitivity_w6_a2_r40_d2,2023-07-19,992,1088,2523,262,826,2427,1435
deduplicated_sensitivity_w6_a2_r40_d2,2023-07-20,339,1088,2427,0,1088,1678,1339
deduplicated_sensitivity_w6_a2_r40_d2,2023-07-21,0,1088,1678,0,1088,590,590
deduplicated_sensitivity_w6_a2_r40_d2,2023-07-22,0,0,590,0,0,590,590
deduplicated_sensitivity_w6_a2_r40_d2,2023-07-23,0,0,590,0,0,590,590
deduplicated_sensitivity_w6_a2_r40_d2,2023-07-24,1087,1088,590,498,590,589,0
deduplicated_sensitivity_w6_a2_r40_d2,2023-07-25,865,1088,589,1088,0,366,0
deduplicated_sensitivity_w6_a2_r40_d2,2023-07-26,469,1088,366,835,0,0,0
deduplicated_sensitivity_w6_a2_r40_d2,2023-07-27,586,1088,0,586,0,0,0
deduplicated_sensitivity_w6_a2_r40_d2,2023-07-28,668,1088,0,668,0,0,0
deduplicated_sensitivity_w6_a2_r40_d2,2023-07-29,0,0,0,0,0,0,0
deduplicated_sensitivity_w6_a2_r40_d2,2023-07-30,0,0,0,0,0,0,0
deduplicated_sensitivity_w6_a2_r40_d2,2023-07-31,590,1088,0,590,0,0,0
deduplicated_sensitivity_w6_a2_r40_d2,2023-08-01,557,1088,0,557,0,0,0
deduplicated_sensitivity_w6_a2_r40_d2,2023-08-02,126,1088,0,126,0,0,0
deduplicated_sensitivity_w6_a2_r40_d2,2023-08-03,549,1088,0,549,0,0,0
deduplicated_sensitivity_w6_a2_r40_d2,2023-08-04,235,1088,0,235,0,0,0
deduplicated_sensitivity_w6_a2_r40_d2,2023-08-05,0,0,0,0,0,0,0
deduplicated_sensitivity_w6_a2_r40_d2,2023-08-06,0,0,0,0,0,0,0
deduplicated_sensitivity_w6_a2_r40_d2,2023-08-07,1728,1088,0,1088,0,640,0
deduplicated_sensitivity_w6_a2_r40_d2,2023-08-08,625,1088,640,1088,0,177,0
deduplicated_sensitivity_w6_a2_r40_d2,2023-08-09,573,1088,177,750,0,0,0
deduplicated_sensitivity_w6_a2_r40_d2,2023-08-10,736,1088,0,736,0,0,0
deduplicated_sensitivity_w6_a2_r40_d2,2023-08-11,0,1088,0,0,0,0,0
deduplicated_sensitivity_w6_a2_r40_d2,2023-08-12,0,0,0,0,0,0,0
deduplicated_sensitivity_w6_a2_r40_d2,2023-08-13,1231,0,0,0,0,1231,0
deduplicated_sensitivity_w6_a2_r40_d2,2023-08-14,0,1088,1231,1088,0,143,0
deduplicated_sensitivity_w6_a2_r40_d2,2023-08-15,1238,1088,143,1088,0,293,0
deduplicated_sensitivity_w6_a2_r40_d2,2023-08-16,899,1088,293,1088,0,104,0
deduplicated_sensitivity_w6_a2_r40_d2,2023-08-17,1202,1088,104,1088,0,218,0
deduplicated_sensitivity_w6_a2_r40_d2,2023-08-18,12,1088,218,230,0,0,0
deduplicated_sensitivity_w6_a2_r40_d2,2023-08-19,0,0,0,0,0,0,0
deduplicated_sensitivity_w6_a2_r40_d2,2023-08-20,0,0,0,0,0,0,0
deduplicated_sensitivity_w6_a2_r40_d2,2023-08-21,18,1088,0,18,0,0,0
deduplicated_sensitivity_w6_a2_r40_d2,2023-08-22,4599,1088,0,1088,0,3511,0
deduplicated_sensitivity_w6_a2_r40_d2,2023-08-23,70,1088,3511,1088,0,2493,2423
deduplicated_sensitivity_w6_a2_r40_d2,2023-08-24,2856,1088,2493,0,1088,4261,1405
deduplicated_sensitivity_w6_a2_r40_d2,2023-08-25,0,1088,4261,0,1088,3173,3173
deduplicated_sensitivity_w6_a2_r40_d2,2023-08-26,0,0,3173,0,0,3173,3173
deduplicated_sensitivity_w6_a2_r40_d2,2023-08-27,0,0,3173,0,0,3173,3173
deduplicated_sensitivity_w6_a2_r40_d2,2023-08-28,2483,1088,3173,0,1088,4568,2085
deduplicated_sensitivity_w6_a2_r40_d2,2023-08-29,615,1088,4568,0,1088,4095,3480
deduplicated_sensitivity_w6_a2_r40_d2,2023-08-30,1178,1088,4095,0,1088,4185,3007
deduplicated_sensitivity_w6_a2_r40_d2,2023-08-31,1595,1088,4185,0,1088,4692,3097
deduplicated_sensitivity_w6_a2_r40_d2,2023-09-01,1147,1088,4692,0,1088,4751,3604
deduplicated_sensitivity_w6_a2_r40_d2,2023-09-02,0,0,4751,0,0,4751,3604
deduplicated_sensitivity_w6_a2_r40_d2,2023-09-03,0,0,4751,0,0,4751,3604
deduplicated_sensitivity_w6_a2_r40_d2,2023-09-04,0,1088,4751,0,1088,3663,3663
deduplicated_sensitivity_w6_a2_r40_d2,2023-09-05,1323,1088,3663,0,1088,3898,2575
deduplicated_sensitivity_w6_a2_r40_d2,2023-09-06,826,1088,3898,0,1088,3636,2810
deduplicated_sensitivity_w6_a2_r40_d2,2023-09-07,802,1088,3636,0,1088,3350,2548
deduplicated_sensitivity_w6_a2_r40_d2,2023-09-08,375,1088,3350,0,1088,2637,2262
deduplicated_sensitivity_w6_a2_r40_d2,2023-09-09,0,0,2637,0,0,2637,2262
deduplicated_sensitivity_w6_a2_r40_d2,2023-09-10,490,0,2637,0,0,3127,2262
deduplicated_sensitivity_w6_a2_r40_d2,2023-09-11,0,1088,3127,0,1088,2039,1549
deduplicated_sensitivity_w6_a2_r40_d2,2023-09-12,2188,1088,2039,0,1088,3139,951
deduplicated_sensitivity_w6_a2_r40_d2,2023-09-13,1403,1088,3139,137,951,3454,2051
deduplicated_sensitivity_w6_a2_r40_d2,2023-09-14,0,1088,3454,0,1088,2366,2366
deduplicated_sensitivity_w6_a2_r40_d2,2023-09-15,0,1088,2366,0,1088,1278,1278
deduplicated_sensitivity_w6_a2_r40_d2,2023-09-16,0,0,1278,0,0,1278,1278
deduplicated_sensitivity_w6_a2_r40_d2,2023-09-17,515,0,1278,0,0,1793,1278
deduplicated_sensitivity_w6_a2_r40_d2,2023-09-18,32,1088,1793,0,1088,737,190
deduplicated_sensitivity_w6_a2_r40_d2,2023-09-19,3603,1088,737,898,190,3252,0
deduplicated_sensitivity_w6_a2_r40_d2,2023-09-20,0,1088,3252,1088,0,2164,2164
deduplicated_sensitivity_w6_a2_r40_d2,2023-09-21,2785,1088,2164,0,1088,3861,1076
deduplicated_sensitivity_w6_a2_r40_d2,2023-09-22,0,1088,3861,12,1076,2773,2773
deduplicated_sensitivity_w6_a2_r40_d2,2023-09-23,0,0,2773,0,0,2773,2773
deduplicated_sensitivity_w6_a2_r40_d2,2023-09-24,0,0,2773,0,0,2773,2773
deduplicated_sensitivity_w6_a2_r40_d2,2023-09-25,2378,1088,2773,0,1088,4063,1685
deduplicated_sensitivity_w6_a2_r40_d2,2023-09-26,131,1088,4063,0,1088,3106,2975
deduplicated_sensitivity_w6_a2_r40_d2,2023-09-27,0,1088,3106,0,1088,2018,2018
deduplicated_sensitivity_w6_a2_r40_d2,2023-09-28,0,1088,2018,0,1088,930,930
deduplicated_sensitivity_w6_a2_r40_d2,2023-09-29,108,1088,930,108,930,0,0
deduplicated_sensitivity_w6_a2_r40_d2,2023-09-30,0,0,0,0,0,0,0
deduplicated_sensitivity_w6_a2_r40_d2,2023-10-01,0,0,0,0,0,0,0
deduplicated_sensitivity_w6_a2_r40_d2,2023-10-02,5347,1088,0,1088,0,4259,0
deduplicated_sensitivity_w6_a2_r40_d2,2023-10-03,136,1088,4259,1088,0,3307,3171
deduplicated_sensitivity_w6_a2_r40_d2,2023-10-04,60,1088,3307,0,1088,2279,2219
