basis,rate,policy,date,arrivals,capacity,extra_paid_hours,opening_backlog,completed,closing_backlog,unused_capacity,oldest_backlog_days
retained,50,carryover,2023-01-11,807,2040,0,0,807,0,1233,0
retained,50,carryover,2023-01-12,1897,2040,0,0,1897,0,143,0
retained,50,carryover,2023-01-13,660,2040,0,0,660,0,1380,0
retained,50,carryover,2023-01-14,0,0,0,0,0,0,0,0
retained,50,carryover,2023-01-15,0,0,0,0,0,0,0,0
retained,50,carryover,2023-01-16,885,2040,0,0,885,0,1155,0
retained,50,carryover,2023-01-17,997,2040,0,0,997,0,1043,0
retained,50,carryover,2023-01-18,1909,2040,0,0,1909,0,131,0
retained,50,carryover,2023-01-19,250,2040,0,0,250,0,1790,0
retained,50,carryover,2023-01-20,321,2040,0,0,321,0,1719,0
retained,50,carryover,2023-01-21,0,0,0,0,0,0,0,0
retained,50,carryover,2023-01-22,0,0,0,0,0,0,0,0
retained,50,carryover,2023-01-23,856,2040,0,0,856,0,1184,0
retained,50,carryover,2023-01-24,563,2040,0,0,563,0,1477,0
retained,50,carryover,2023-01-25,2819,2040,0,0,2040,779,0,0
retained,50,carryover,2023-01-26,871,2040,0,779,1650,0,390,0
retained,50,carryover,2023-01-27,731,2040,0,0,731,0,1309,0
retained,50,carryover,2023-01-28,0,0,0,0,0,0,0,0
retained,50,carryover,2023-01-29,0,0,0,0,0,0,0,0
retained,50,carryover,2023-01-30,1083,2040,0,0,1083,0,957,0
retained,50,carryover,2023-01-31,1023,2040,0,0,1023,0,1017,0
retained,50,carryover,2023-02-01,278,2040,0,0,278,0,1762,0
retained,50,carryover,2023-02-02,1293,2040,0,0,1293,0,747,0
retained,50,carryover,2023-02-03,662,2040,0,0,662,0,1378,0
retained,50,carryover,2023-02-04,0,0,0,0,0,0,0,0
retained,50,carryover,2023-02-05,0,0,0,0,0,0,0,0
retained,50,carryover,2023-02-06,1526,2040,0,0,1526,0,514,0
retained,50,carryover,2023-02-07,854,2040,0,0,854,0,1186,0
retained,50,carryover,2023-02-08,975,2040,0,0,975,0,1065,0
retained,50,carryover,2023-02-09,1707,2040,0,0,1707,0,333,0
retained,50,carryover,2023-02-10,462,2040,0,0,462,0,1578,0
retained,50,carryover,2023-02-11,0,0,0,0,0,0,0,0
retained,50,carryover,2023-02-12,0,0,0,0,0,0,0,0
retained,50,carryover,2023-02-13,1306,2040,0,0,1306,0,734,0
retained,50,carryover,2023-02-14,638,2040,0,0,638,0,1402,0
retained,50,carryover,2023-02-15,384,2040,0,0,384,0,1656,0
retained,50,carryover,2023-02-16,2383,2040,0,0,2040,343,0,0
retained,50,carryover,2023-02-17,0,2040,0,343,343,0,1697,0
retained,50,carryover,2023-02-18,0,0,0,0,0,0,0,0
retained,50,carryover,2023-02-19,1920,0,0,0,0,1920,0,0
retained,50,carryover,2023-02-20,0,2040,0,1920,1920,0,120,0
retained,50,carryover,2023-02-21,1943,2040,0,0,1943,0,97,0
retained,50,carryover,2023-02-22,1414,2040,0,0,1414,0,626,0
retained,50,carryover,2023-02-23,1907,2040,0,0,1907,0,133,0
retained,50,carryover,2023-02-24,1163,2040,0,0,1163,0,877,0
retained,50,carryover,2023-02-25,0,0,0,0,0,0,0,0
retained,50,carryover,2023-02-26,0,0,0,0,0,0,0,0
retained,50,carryover,2023-02-27,1496,2040,0,0,1496,0,544,0
retained,50,carryover,2023-02-28,1134,2040,0,0,1134,0,906,0
retained,50,carryover,2023-03-01,227,2040,0,0,227,0,1813,0
retained,50,carryover,2023-03-02,2495,2040,0,0,2040,455,0,0
retained,50,carryover,2023-03-03,709,2040,0,455,1164,0,876,0
retained,50,carryover,2023-03-04,0,0,0,0,0,0,0,0
retained,50,carryover,2023-03-05,0,0,0,0,0,0,0,0
retained,50,carryover,2023-03-06,1586,2040,0,0,1586,0,454,0
retained,50,carryover,2023-03-07,479,2040,0,0,479,0,1561,0
retained,50,carryover,2023-03-08,1729,2040,0,0,1729,0,311,0
retained,50,carryover,2023-03-09,1078,2040,0,0,1078,0,962,0
retained,50,carryover,2023-03-10,382,2040,0,0,382,0,1658,0
retained,50,carryover,2023-03-11,0,0,0,0,0,0,0,0
retained,50,carryover,2023-03-12,437,0,0,0,0,437,0,0
retained,50,carryover,2023-03-13,0,2040,0,437,437,0,1603,0
retained,50,carryover,2023-03-14,1656,2040,0,0,1656,0,384,0
retained,50,carryover,2023-03-15,384,2040,0,0,384,0,1656,0
retained,50,carryover,2023-03-16,1518,2040,0,0,1518,0,522,0
retained,50,carryover,2023-03-17,2400,2040,0,0,2040,360,0,0
retained,50,carryover,2023-03-18,0,0,0,360,0,360,0,1
retained,50,carryover,2023-03-19,0,0,0,360,0,360,0,2
retained,50,carryover,2023-03-20,0,2040,0,360,360,0,1680,0
retained,50,carryover,2023-03-21,0,2040,0,0,0,0,2040,0
retained,50,carryover,2023-03-22,5911,2040,0,0,2040,3871,0,0
retained,50,carryover,2023-03-23,0,2040,0,3871,2040,1831,0,1
retained,50,carryover,2023-03-24,0,2040,0,1831,1831,0,209,0
retained,50,carryover,2023-03-25,0,0,0,0,0,0,0,0
retained,50,carryover,2023-03-26,0,0,0,0,0,0,0,0
retained,50,carryover,2023-03-27,1277,2040,0,0,1277,0,763,0
retained,50,carryover,2023-03-28,102,2040,0,0,102,0,1938,0
retained,50,carryover,2023-03-29,3482,2040,0,0,2040,1442,0,0
retained,50,carryover,2023-03-30,0,2040,0,1442,1442,0,598,0
retained,50,carryover,2023-03-31,0,2040,0,0,0,0,2040,0
retained,50,carryover,2023-04-01,0,0,0,0,0,0,0,0
retained,50,carryover,2023-04-02,0,0,0,0,0,0,0,0
retained,50,carryover,2023-04-03,3072,2040,0,0,2040,1032,0,0
retained,50,carryover,2023-04-04,1432,2040,0,1032,2040,424,0,0
retained,50,carryover,2023-04-05,808,2040,0,424,1232,0,808,0
retained,50,carryover,2023-04-06,909,2040,0,0,909,0,1131,0
retained,50,carryover,2023-04-07,0,2040,0,0,0,0,2040,0
retained,50,carryover,2023-04-08,0,0,0,0,0,0,0,0
retained,50,carryover,2023-04-09,0,0,0,0,0,0,0,0
retained,50,carryover,2023-04-10,0,2040,0,0,0,0,2040,0
retained,50,carryover,2023-04-11,1284,2040,0,0,1284,0,756,0
retained,50,carryover,2023-04-12,0,2040,0,0,0,0,2040,0
retained,50,carryover,2023-04-13,3489,2040,0,0,2040,1449,0,0
retained,50,carryover,2023-04-14,0,2040,0,1449,1449,0,591,0
retained,50,carryover,2023-04-15,0,0,0,0,0,0,0,0
retained,50,carryover,2023-04-16,0,0,0,0,0,0,0,0
retained,50,carryover,2023-04-17,2661,2040,0,0,2040,621,0,0
retained,50,carryover,2023-04-18,513,2040,0,621,1134,0,906,0
retained,50,carryover,2023-04-19,1325,2040,0,0,1325,0,715,0
retained,50,carryover,2023-04-20,878,2040,0,0,878,0,1162,0
retained,50,carryover,2023-04-21,497,2040,0,0,497,0,1543,0
retained,50,carryover,2023-04-22,0,0,0,0,0,0,0,0
retained,50,carryover,2023-04-23,0,0,0,0,0,0,0,0
retained,50,carryover,2023-04-24,1800,2040,0,0,1800,0,240,0
retained,50,carryover,2023-04-25,819,2040,0,0,819,0,1221,0
retained,50,carryover,2023-04-26,1591,2040,0,0,1591,0,449,0
retained,50,carryover,2023-04-27,327,2040,0,0,327,0,1713,0
retained,50,carryover,2023-04-28,432,2040,0,0,432,0,1608,0
retained,50,carryover,2023-04-29,0,0,0,0,0,0,0,0
retained,50,carryover,2023-04-30,0,0,0,0,0,0,0,0
retained,50,carryover,2023-05-01,986,2040,0,0,986,0,1054,0
retained,50,carryover,2023-05-02,1145,2040,0,0,1145,0,895,0
retained,50,carryover,2023-05-03,1466,2040,0,0,1466,0,574,0
retained,50,carryover,2023-05-04,2698,2040,0,0,2040,658,0,0
retained,50,carryover,2023-05-05,930,2040,0,658,1588,0,452,0
retained,50,carryover,2023-05-06,0,0,0,0,0,0,0,0
retained,50,carryover,2023-05-07,0,0,0,0,0,0,0,0
retained,50,carryover,2023-05-08,2298,2040,0,0,2040,258,0,0
retained,50,carryover,2023-05-09,1881,2040,0,258,2040,99,0,0
retained,50,carryover,2023-05-10,0,2040,0,99,99,0,1941,0
retained,50,carryover,2023-05-11,1986,2040,0,0,1986,0,54,0
retained,50,carryover,2023-05-12,744,2040,0,0,744,0,1296,0
retained,50,carryover,2023-05-13,0,0,0,0,0,0,0,0
retained,50,carryover,2023-05-14,0,0,0,0,0,0,0,0
retained,50,carryover,2023-05-15,1049,2040,0,0,1049,0,991,0
retained,50,carryover,2023-05-16,3822,2040,0,0,2040,1782,0,0
retained,50,carryover,2023-05-17,0,2040,0,1782,1782,0,258,0
retained,50,carryover,2023-05-18,1999,2040,0,0,1999,0,41,0
retained,50,carryover,2023-05-19,1526,2040,0,0,1526,0,514,0
retained,50,carryover,2023-05-20,0,0,0,0,0,0,0,0
retained,50,carryover,2023-05-21,0,0,0,0,0,0,0,0
retained,50,carryover,2023-05-22,0,2040,0,0,0,0,2040,0
retained,50,carryover,2023-05-23,1866,2040,0,0,1866,0,174,0
retained,50,carryover,2023-05-24,0,2040,0,0,0,0,2040,0
retained,50,carryover,2023-05-25,1869,2040,0,0,1869,0,171,0
retained,50,carryover,2023-05-26,1358,2040,0,0,1358,0,682,0
retained,50,carryover,2023-05-27,0,0,0,0,0,0,0,0
retained,50,carryover,2023-05-28,0,0,0,0,0,0,0,0
retained,50,carryover,2023-05-29,1285,2040,0,0,1285,0,755,0
retained,50,carryover,2023-05-30,1585,2040,0,0,1585,0,455,0
retained,50,carryover,2023-05-31,1369,2040,0,0,1369,0,671,0
retained,50,carryover,2023-06-01,709,2040,0,0,709,0,1331,0
retained,50,carryover,2023-06-02,117,2040,0,0,117,0,1923,0
retained,50,carryover,2023-06-03,0,0,0,0,0,0,0,0
retained,50,carryover,2023-06-04,0,0,0,0,0,0,0,0
retained,50,carryover,2023-06-05,1450,2040,0,0,1450,0,590,0
retained,50,carryover,2023-06-06,956,2040,0,0,956,0,1084,0
retained,50,carryover,2023-06-07,3004,2040,0,0,2040,964,0,0
retained,50,carryover,2023-06-08,122,2040,0,964,1086,0,954,0
retained,50,carryover,2023-06-09,708,2040,0,0,708,0,1332,0
retained,50,carryover,2023-06-10,0,0,0,0,0,0,0,0
retained,50,carryover,2023-06-11,0,0,0,0,0,0,0,0
retained,50,carryover,2023-06-12,1282,2040,0,0,1282,0,758,0
retained,50,carryover,2023-06-13,521,2040,0,0,521,0,1519,0
retained,50,carryover,2023-06-14,2095,2040,0,0,2040,55,0,0
retained,50,carryover,2023-06-15,478,2040,0,55,533,0,1507,0
retained,50,carryover,2023-06-16,143,2040,0,0,143,0,1897,0
retained,50,carryover,2023-06-17,0,0,0,0,0,0,0,0
retained,50,carryover,2023-06-18,0,0,0,0,0,0,0,0
retained,50,carryover,2023-06-19,3416,2040,0,0,2040,1376,0,0
retained,50,carryover,2023-06-20,680,2040,0,1376,2040,16,0,0
retained,50,carryover,2023-06-21,536,2040,0,16,552,0,1488,0
retained,50,carryover,2023-06-22,517,2040,0,0,517,0,1523,0
retained,50,carryover,2023-06-23,0,2040,0,0,0,0,2040,0
retained,50,carryover,2023-06-24,0,0,0,0,0,0,0,0
retained,50,carryover,2023-06-25,0,0,0,0,0,0,0,0
retained,50,carryover,2023-06-26,2050,2040,0,0,2040,10,0,0
retained,50,carryover,2023-06-27,1895,2040,0,10,1905,0,135,0
retained,50,carryover,2023-06-28,636,2040,0,0,636,0,1404,0
retained,50,carryover,2023-06-29,186,2040,0,0,186,0,1854,0
retained,50,carryover,2023-06-30,1920,2040,0,0,1920,0,120,0
retained,50,carryover,2023-07-01,0,0,0,0,0,0,0,0
retained,50,carryover,2023-07-02,0,0,0,0,0,0,0,0
retained,50,carryover,2023-07-03,1355,2040,0,0,1355,0,685,0
retained,50,carryover,2023-07-04,1260,2040,0,0,1260,0,780,0
retained,50,carryover,2023-07-05,0,2040,0,0,0,0,2040,0
retained,50,carryover,2023-07-06,2395,2040,0,0,2040,355,0,0
retained,50,carryover,2023-07-07,180,2040,0,355,535,0,1505,0
retained,50,carryover,2023-07-08,0,0,0,0,0,0,0,0
retained,50,carryover,2023-07-09,0,0,0,0,0,0,0,0
retained,50,carryover,2023-07-10,952,2040,0,0,952,0,1088,0
retained,50,carryover,2023-07-11,1711,2040,0,0,1711,0,329,0
retained,50,carryover,2023-07-12,1009,2040,0,0,1009,0,1031,0
retained,50,carryover,2023-07-13,550,2040,0,0,550,0,1490,0
retained,50,carryover,2023-07-14,0,2040,0,0,0,0,2040,0
retained,50,carryover,2023-07-15,0,0,0,0,0,0,0,0
retained,50,carryover,2023-07-16,0,0,0,0,0,0,0,0
retained,50,carryover,2023-07-17,1685,2040,0,0,1685,0,355,0
retained,50,carryover,2023-07-18,1697,2040,0,0,1697,0,343,0
retained,50,carryover,2023-07-19,992,2040,0,0,992,0,1048,0
retained,50,carryover,2023-07-20,339,2040,0,0,339,0,1701,0
retained,50,carryover,2023-07-21,0,2040,0,0,0,0,2040,0
retained,50,carryover,2023-07-22,0,0,0,0,0,0,0,0
retained,50,carryover,2023-07-23,0,0,0,0,0,0,0,0
retained,50,carryover,2023-07-24,1087,2040,0,0,1087,0,953,0
retained,50,carryover,2023-07-25,865,2040,0,0,865,0,1175,0
retained,50,carryover,2023-07-26,469,2040,0,0,469,0,1571,0
retained,50,carryover,2023-07-27,586,2040,0,0,586,0,1454,0
retained,50,carryover,2023-07-28,668,2040,0,0,668,0,1372,0
retained,50,carryover,2023-07-29,0,0,0,0,0,0,0,0
retained,50,carryover,2023-07-30,0,0,0,0,0,0,0,0
retained,50,carryover,2023-07-31,590,2040,0,0,590,0,1450,0
retained,50,carryover,2023-08-01,557,2040,0,0,557,0,1483,0
retained,50,carryover,2023-08-02,126,2040,0,0,126,0,1914,0
retained,50,carryover,2023-08-03,549,2040,0,0,549,0,1491,0
retained,50,carryover,2023-08-04,235,2040,0,0,235,0,1805,0
retained,50,carryover,2023-08-05,0,0,0,0,0,0,0,0
retained,50,carryover,2023-08-06,0,0,0,0,0,0,0,0
retained,50,carryover,2023-08-07,1728,2040,0,0,1728,0,312,0
retained,50,carryover,2023-08-08,625,2040,0,0,625,0,1415,0
retained,50,carryover,2023-08-09,573,2040,0,0,573,0,1467,0
retained,50,carryover,2023-08-10,736,2040,0,0,736,0,1304,0
retained,50,carryover,2023-08-11,0,2040,0,0,0,0,2040,0
retained,50,carryover,2023-08-12,0,0,0,0,0,0,0,0
retained,50,carryover,2023-08-13,1231,0,0,0,0,1231,0,0
retained,50,carryover,2023-08-14,0,2040,0,1231,1231,0,809,0
retained,50,carryover,2023-08-15,1238,2040,0,0,1238,0,802,0
retained,50,carryover,2023-08-16,899,2040,0,0,899,0,1141,0
retained,50,carryover,2023-08-17,1202,2040,0,0,1202,0,838,0
retained,50,carryover,2023-08-18,12,2040,0,0,12,0,2028,0
retained,50,carryover,2023-08-19,0,0,0,0,0,0,0,0
retained,50,carryover,2023-08-20,0,0,0,0,0,0,0,0
retained,50,carryover,2023-08-21,18,2040,0,0,18,0,2022,0
retained,50,carryover,2023-08-22,4599,2040,0,0,2040,2559,0,0
retained,50,carryover,2023-08-23,150,2040,0,2559,2040,669,0,1
retained,50,carryover,2023-08-24,2856,2040,0,669,2040,1485,0,0
retained,50,carryover,2023-08-25,0,2040,0,1485,1485,0,555,0
retained,50,carryover,2023-08-26,0,0,0,0,0,0,0,0
retained,50,carryover,2023-08-27,0,0,0,0,0,0,0,0
retained,50,carryover,2023-08-28,2483,2040,0,0,2040,443,0,0
retained,50,carryover,2023-08-29,615,2040,0,443,1058,0,982,0
retained,50,carryover,2023-08-30,1178,2040,0,0,1178,0,862,0
retained,50,carryover,2023-08-31,1595,2040,0,0,1595,0,445,0
retained,50,carryover,2023-09-01,1147,2040,0,0,1147,0,893,0
retained,50,carryover,2023-09-02,0,0,0,0,0,0,0,0
retained,50,carryover,2023-09-03,0,0,0,0,0,0,0,0
retained,50,carryover,2023-09-04,0,2040,0,0,0,0,2040,0
retained,50,carryover,2023-09-05,1323,2040,0,0,1323,0,717,0
retained,50,carryover,2023-09-06,826,2040,0,0,826,0,1214,0
retained,50,carryover,2023-09-07,802,2040,0,0,802,0,1238,0
retained,50,carryover,2023-09-08,375,2040,0,0,375,0,1665,0
retained,50,carryover,2023-09-09,0,0,0,0,0,0,0,0
retained,50,carryover,2023-09-10,1920,0,0,0,0,1920,0,0
retained,50,carryover,2023-09-11,0,2040,0,1920,1920,0,120,0
retained,50,carryover,2023-09-12,2188,2040,0,0,2040,148,0,0
retained,50,carryover,2023-09-13,1403,2040,0,148,1551,0,489,0
retained,50,carryover,2023-09-14,0,2040,0,0,0,0,2040,0
retained,50,carryover,2023-09-15,0,2040,0,0,0,0,2040,0
retained,50,carryover,2023-09-16,0,0,0,0,0,0,0,0
retained,50,carryover,2023-09-17,1920,0,0,0,0,1920,0,0
retained,50,carryover,2023-09-18,32,2040,0,1920,1952,0,88,0
retained,50,carryover,2023-09-19,3603,2040,0,0,2040,1563,0,0
retained,50,carryover,2023-09-20,0,2040,0,1563,1563,0,477,0
retained,50,carryover,2023-09-21,2785,2040,0,0,2040,745,0,0
retained,50,carryover,2023-09-22,0,2040,0,745,745,0,1295,0
retained,50,carryover,2023-09-23,0,0,0,0,0,0,0,0
retained,50,carryover,2023-09-24,0,0,0,0,0,0,0,0
retained,50,carryover,2023-09-25,2379,2040,0,0,2040,339,0,0
retained,50,carryover,2023-09-26,131,2040,0,339,470,0,1570,0
retained,50,carryover,2023-09-27,0,2040,0,0,0,0,2040,0
retained,50,carryover,2023-09-28,0,2040,0,0,0,0,2040,0
retained,50,carryover,2023-09-29,108,2040,0,0,108,0,1932,0
retained,50,carryover,2023-09-30,0,0,0,0,0,0,0,0
retained,50,carryover,2023-10-01,0,0,0,0,0,0,0,0
retained,50,carryover,2023-10-02,5347,2040,0,0,2040,3307,0,0
retained,50,carryover,2023-10-03,136,2040,0,3307,2040,1403,0,1
retained,50,carryover,2023-10-04,60,2040,0,1403,1463,0,577,0
retained,50,carryover,2023-10-05,2341,2040,0,0,2040,301,0,0
retained,50,carryover,2023-10-06,1451,2040,0,301,1752,0,288,0
retained,50,carryover,2023-10-07,0,0,0,0,0,0,0,0
retained,50,carryover,2023-10-08,0,0,0,0,0,0,0,0
retained,50,carryover,2023-10-09,0,2040,0,0,0,0,2040,0
retained,50,carryover,2023-10-10,3,2040,0,0,3,0,2037,0
retained,50,carryover,2023-10-11,319,2040,0,0,319,0,1721,0
retained,50,carryover,2023-10-12,1938,2040,0,0,1938,0,102,0
retained,50,carryover,2023-10-13,1900,2040,0,0,1900,0,140,0
retained,50,carryover,2023-10-14,0,0,0,0,0,0,0,0
retained,50,carryover,2023-10-15,0,0,0,0,0,0,0,0
retained,50,carryover,2023-10-16,1273,2040,0,0,1273,0,767,0
retained,50,carryover,2023-10-17,720,2040,0,0,720,0,1320,0
retained,50,carryover,2023-10-18,815,2040,0,0,815,0,1225,0
retained,50,carryover,2023-10-19,531,2040,0,0,531,0,1509,0
retained,50,carryover,2023-10-20,0,2040,0,0,0,0,2040,0
retained,50,carryover,2023-10-21,0,0,0,0,0,0,0,0
retained,50,carryover,2023-10-22,0,0,0,0,0,0,0,0
retained,50,carryover,2023-10-23,0,2040,0,0,0,0,2040,0
retained,50,carryover,2023-10-24,0,2040,0,0,0,0,2040,0
retained,50,carryover,2023-10-25,0,2040,0,0,0,0,2040,0
retained,50,carryover,2023-10-26,0,2040,0,0,0,0,2040,0
retained,50,carryover,2023-10-27,0,2040,0,0,0,0,2040,0
retained,50,carryover,2023-10-28,0,0,0,0,0,0,0,0
retained,50,carryover,2023-10-29,0,0,0,0,0,0,0,0
retained,50,carryover,2023-10-30,0,2040,0,0,0,0,2040,0
retained,50,carryover,2023-10-31,0,2040,0,0,0,0,2040,0
retained,50,carryover,2023-11-01,0,2040,0,0,0,0,2040,0
retained,50,carryover,2023-11-02,0,2040,0,0,0,0,2040,0
retained,50,overtime,2023-01-05,2254,2550,12,0,2254,0,296,0
retained,50,overtime,2023-01-06,1556,2040,0,0,1556,0,484,0
retained,50,overtime,2023-01-07,0,0,0,0,0,0,0,0
retained,50,overtime,2023-01-08,0,0,0,0,0,0,0,0
retained,50,overtime,2023-01-09,1374,2040,0,0,1374,0,666,0
retained,50,overtime,2023-01-10,1551,2040,0,0,1551,0,489,0
retained,50,overtime,2023-01-11,807,2040,0,0,807,0,1233,0
retained,50,overtime,2023-01-12,1897,2040,0,0,1897,0,143,0
retained,50,overtime,2023-01-13,660,2040,0,0,660,0,1380,0
retained,50,overtime,2023-01-14,0,0,0,0,0,0,0,0
retained,50,overtime,2023-01-15,0,0,0,0,0,0,0,0
retained,50,overtime,2023-01-16,885,2040,0,0,885,0,1155,0
retained,50,overtime,2023-01-17,997,2040,0,0,997,0,1043,0
retained,50,overtime,2023-01-18,1909,2040,0,0,1909,0,131,0
retained,50,overtime,2023-01-19,250,2040,0,0,250,0,1790,0
retained,50,overtime,2023-01-20,321,2040,0,0,321,0,1719,0
retained,50,overtime,2023-01-21,0,0,0,0,0,0,0,0
retained,50,overtime,2023-01-22,0,0,0,0,0,0,0,0
retained,50,overtime,2023-01-23,856,2040,0,0,856,0,1184,0
retained,50,overtime,2023-01-24,563,2040,0,0,563,0,1477,0
retained,50,overtime,2023-01-25,2819,2550,12,0,2550,269,0,0
retained,50,overtime,2023-01-26,871,2040,0,269,1140,0,900,0
retained,50,overtime,2023-01-27,731,2040,0,0,731,0,1309,0
retained,50,overtime,2023-01-28,0,0,0,0,0,0,0,0
retained,50,overtime,2023-01-29,0,0,0,0,0,0,0,0
retained,50,overtime,2023-01-30,1083,2040,0,0,1083,0,957,0
retained,50,overtime,2023-01-31,1023,2040,0,0,1023,0,1017,0
retained,50,overtime,2023-02-01,278,2040,0,0,278,0,1762,0
retained,50,overtime,2023-02-02,1293,2040,0,0,1293,0,747,0
retained,50,overtime,2023-02-03,662,2040,0,0,662,0,1378,0
retained,50,overtime,2023-02-04,0,0,0,0,0,0,0,0
retained,50,overtime,2023-02-05,0,0,0,0,0,0,0,0
retained,50,overtime,2023-02-06,1526,2040,0,0,1526,0,514,0
retained,50,overtime,2023-02-07,854,2040,0,0,854,0,1186,0
retained,50,overtime,2023-02-08,975,2040,0,0,975,0,1065,0
retained,50,overtime,2023-02-09,1707,2040,0,0,1707,0,333,0
retained,50,overtime,2023-02-10,462,2040,0,0,462,0,1578,0
retained,50,overtime,2023-02-11,0,0,0,0,0,0,0,0
retained,50,overtime,2023-02-12,0,0,0,0,0,0,0,0
retained,50,overtime,2023-02-13,1306,2040,0,0,1306,0,734,0
retained,50,overtime,2023-02-14,638,2040,0,0,638,0,1402,0
retained,50,overtime,2023-02-15,384,2040,0,0,384,0,1656,0
retained,50,overtime,2023-02-16,2383,2550,12,0,2383,0,167,0
retained,50,overtime,2023-02-17,0,2040,0,0,0,0,2040,0
retained,50,overtime,2023-02-18,0,0,0,0,0,0,0,0
retained,50,overtime,2023-02-19,1920,0,0,0,0,1920,0,0
retained,50,overtime,2023-02-20,0,2040,0,1920,1920,0,120,0
retained,50,overtime,2023-02-21,1943,2040,0,0,1943,0,97,0
retained,50,overtime,2023-02-22,1414,2040,0,0,1414,0,626,0
retained,50,overtime,2023-02-23,1907,2040,0,0,1907,0,133,0
retained,50,overtime,2023-02-24,1163,2040,0,0,1163,0,877,0
retained,50,overtime,2023-02-25,0,0,0,0,0,0,0,0
retained,50,overtime,2023-02-26,0,0,0,0,0,0,0,0
retained,50,overtime,2023-02-27,1496,2040,0,0,1496,0,544,0
retained,50,overtime,2023-02-28,1134,2040,0,0,1134,0,906,0
retained,50,overtime,2023-03-01,227,2040,0,0,227,0,1813,0
retained,50,overtime,2023-03-02,2495,2550,12,0,2495,0,55,0
retained,50,overtime,2023-03-03,709,2040,0,0,709,0,1331,0
retained,50,overtime,2023-03-04,0,0,0,0,0,0,0,0
retained,50,overtime,2023-03-05,0,0,0,0,0,0,0,0
retained,50,overtime,2023-03-06,1586,2040,0,0,1586,0,454,0
retained,50,overtime,2023-03-07,479,2040,0,0,479,0,1561,0
retained,50,overtime,2023-03-08,1729,2040,0,0,1729,0,311,0
retained,50,overtime,2023-03-09,1078,2040,0,0,1078,0,962,0
retained,50,overtime,2023-03-10,382,2040,0,0,382,0,1658,0
retained,50,overtime,2023-03-11,0,0,0,0,0,0,0,0
retained,50,overtime,2023-03-12,437,0,0,0,0,437,0,0
retained,50,overtime,2023-03-13,0,2040,0,437,437,0,1603,0
retained,50,overtime,2023-03-14,1656,2040,0,0,1656,0,384,0
retained,50,overtime,2023-03-15,384,2040,0,0,384,0,1656,0
retained,50,overtime,2023-03-16,1518,2040,0,0,1518,0,522,0
retained,50,overtime,2023-03-17,2400,2550,12,0,2400,0,150,0
retained,50,overtime,2023-03-18,0,0,0,0,0,0,0,0
retained,50,overtime,2023-03-19,0,0,0,0,0,0,0,0
retained,50,overtime,2023-03-20,0,2040,0,0,0,0,2040,0
retained,50,overtime,2023-03-21,0,2040,0,0,0,0,2040,0
retained,50,overtime,2023-03-22,5911,2550,12,0,2550,3361,0,0
retained,50,overtime,2023-03-23,0,2550,12,3361,2550,811,0,1
