order_id,date,month,units,source_rows,segment
119079,2023-09-01,2023-09,1,1,small_1_5
119080,2023-09-01,2023-09,1,1,small_1_5
119081,2023-09-01,2023-09,1,1,small_1_5
119082,2023-09-01,2023-09,1,1,small_1_5
119083,2023-09-01,2023-09,1,1,small_1_5
119084,2023-09-01,2023-09,2,1,small_1_5
119085,2023-09-01,2023-09,1,1,small_1_5
119086,2023-09-01,2023-09,1,1,small_1_5
119087,2023-09-01,2023-09,21,9,large_over_5
119088,2023-09-01,2023-09,1,1,small_1_5
119089,2023-09-01,2023-09,1,1,small_1_5
119090,2023-09-01,2023-09,1,1,small_1_5
119091,2023-09-01,2023-09,2,2,small_1_5
119092,2023-09-01,2023-09,1,1,small_1_5
119093,2023-09-01,2023-09,1,1,small_1_5
119094,2023-09-01,2023-09,1,1,small_1_5
119095,2023-09-01,2023-09,3,3,small_1_5
119096,2023-09-01,2023-09,1,1,small_1_5
119097,2023-09-01,2023-09,1,1,small_1_5
119098,2023-09-01,2023-09,24,15,large_over_5
119099,2023-09-01,2023-09,2,1,small_1_5
119100,2023-09-01,2023-09,1,1,small_1_5
119101,2023-09-01,2023-09,2,1,small_1_5
119102,2023-09-01,2023-09,2,1,small_1_5
119103,2023-09-01,2023-09,1,1,small_1_5
119104,2023-09-01,2023-09,1,1,small_1_5
119105,2023-09-01,2023-09,1,1,small_1_5
119106,2023-09-01,2023-09,5,2,small_1_5
119107,2023-09-01,2023-09,6,1,large_over_5
119108,2023-09-01,2023-09,20,10,large_over_5
119109,2023-09-01,2023-09,3,1,small_1_5
119110,2023-09-01,2023-09,1,1,small_1_5
119111,2023-09-01,2023-09,10,3,large_over_5
119112,2023-09-01,2023-09,62,4,large_over_5
119113,2023-09-01,2023-09,1,1,small_1_5
119114,2023-09-01,2023-09,77,5,large_over_5
119115,2023-09-01,2023-09,8,1,large_over_5
119116,2023-09-01,2023-09,11,1,large_over_5
119117,2023-09-01,2023-09,11,1,large_over_5
119118,2023-09-01,2023-09,1,1,small_1_5
119119,2023-09-01,2023-09,2,1,small_1_5
119120,2023-09-01,2023-09,1,1,small_1_5
119121,2023-09-01,2023-09,3,2,small_1_5
119122,2023-09-01,2023-09,1,1,small_1_5
119123,2023-09-01,2023-09,1,1,small_1_5
119124,2023-09-05,2023-09,1,1,small_1_5
119125,2023-09-05,2023-09,1,1,small_1_5
119126,2023-09-05,2023-09,1,1,small_1_5
119127,2023-09-05,2023-09,1,1,small_1_5
119128,2023-09-05,2023-09,1,1,small_1_5
119129,2023-09-05,2023-09,1,1,small_1_5
119130,2023-09-05,2023-09,1,1,small_1_5
119131,2023-09-05,2023-09,1,1,small_1_5
119132,2023-09-05,2023-09,1,1,small_1_5
119133,2023-09-05,2023-09,1,1,small_1_5
119134,2023-09-05,2023-09,1,1,small_1_5
119135,2023-09-05,2023-09,1,1,small_1_5
119136,2023-09-05,2023-09,1,1,small_1_5
119137,2023-09-05,2023-09,1,1,small_1_5
119138,2023-09-05,2023-09,1,1,small_1_5
119139,2023-09-05,2023-09,1,1,small_1_5
119140,2023-09-05,2023-09,2,2,small_1_5
119141,2023-09-05,2023-09,2,2,small_1_5
119142,2023-09-05,2023-09,1,1,small_1_5
119143,2023-09-05,2023-09,1,1,small_1_5
119144,2023-09-05,2023-09,1,1,small_1_5
119145,2023-09-05,2023-09,1,1,small_1_5
119146,2023-09-05,2023-09,2,1,small_1_5
119147,2023-09-05,2023-09,40,35,large_over_5
119148,2023-09-05,2023-09,1,1,small_1_5
119149,2023-09-05,2023-09,8,8,large_over_5
119150,2023-09-05,2023-09,1,1,small_1_5
119151,2023-09-05,2023-09,1,1,small_1_5
119152,2023-09-05,2023-09,1,1,small_1_5
119153,2023-09-05,2023-09,2,2,small_1_5
119154,2023-09-05,2023-09,1,1,small_1_5
119155,2023-09-05,2023-09,1,1,small_1_5
119156,2023-09-05,2023-09,1,1,small_1_5
119157,2023-09-05,2023-09,1,1,small_1_5
119158,2023-09-05,2023-09,1,1,small_1_5
119159,2023-09-05,2023-09,1,1,small_1_5
119160,2023-09-05,2023-09,1,1,small_1_5
119161,2023-09-05,2023-09,1,1,small_1_5
119162,2023-09-05,2023-09,1,1,small_1_5
119163,2023-09-05,2023-09,1,1,small_1_5
119164,2023-09-05,2023-09,2,1,small_1_5
119165,2023-09-05,2023-09,1,1,small_1_5
119166,2023-09-05,2023-09,27,2,large_over_5
119167,2023-09-05,2023-09,29,2,large_over_5
119168,2023-09-05,2023-09,2,1,small_1_5
119169,2023-09-05,2023-09,1,1,small_1_5
119170,2023-09-05,2023-09,1,1,small_1_5
119171,2023-09-05,2023-09,3,1,small_1_5
119172,2023-09-05,2023-09,1,1,small_1_5
119173,2023-09-05,2023-09,1,1,small_1_5
119174,2023-09-05,2023-09,1,1,small_1_5
119175,2023-09-05,2023-09,1,1,small_1_5
119176,2023-09-05,2023-09,6,6,large_over_5
119177,2023-09-05,2023-09,7,7,large_over_5
119178,2023-09-05,2023-09,2,2,small_1_5
119179,2023-09-05,2023-09,3,1,small_1_5
119180,2023-09-05,2023-09,11,4,large_over_5
119181,2023-09-05,2023-09,2,1,small_1_5
119182,2023-09-05,2023-09,10,8,large_over_5
119183,2023-09-05,2023-09,2,1,small_1_5
119184,2023-09-05,2023-09,4,1,small_1_5
119185,2023-09-05,2023-09,1,1,small_1_5
119186,2023-09-05,2023-09,1,1,small_1_5
119187,2023-09-05,2023-09,3,3,small_1_5
119188,2023-09-05,2023-09,1,1,small_1_5
119189,2023-09-05,2023-09,2,1,small_1_5
119190,2023-09-05,2023-09,9,7,large_over_5
119191,2023-09-05,2023-09,1,1,small_1_5
119192,2023-09-05,2023-09,14,13,large_over_5
119193,2023-09-05,2023-09,95,44,large_over_5
119194,2023-09-05,2023-09,15,9,large_over_5
119195,2023-09-05,2023-09,1,1,small_1_5
119196,2023-09-05,2023-09,12,11,large_over_5
119197,2023-09-05,2023-09,1,1,small_1_5
119198,2023-09-05,2023-09,1,1,small_1_5
119199,2023-09-05,2023-09,1,1,small_1_5
119200,2023-09-05,2023-09,21,8,large_over_5
119201,2023-09-05,2023-09,1,1,small_1_5
119202,2023-09-05,2023-09,1,1,small_1_5
119203,2023-09-05,2023-09,10,10,large_over_5
119204,2023-09-05,2023-09,5,4,small_1_5
119205,2023-09-05,2023-09,30,5,large_over_5
119206,2023-09-05,2023-09,55,10,large_over_5
119207,2023-09-05,2023-09,23,23,large_over_5
119208,2023-09-05,2023-09,2,2,small_1_5
119209,2023-09-05,2023-09,7,7,large_over_5
119210,2023-09-05,2023-09,8,4,large_over_5
119211,2023-09-05,2023-09,3,2,small_1_5
119212,2023-09-05,2023-09,1,1,small_1_5
119213,2023-09-05,2023-09,84,9,large_over_5
119214,2023-09-05,2023-09,7,4,large_over_5
119215,2023-09-05,2023-09,2,1,small_1_5
119216,2023-09-05,2023-09,20,6,large_over_5
119217,2023-09-05,2023-09,2,1,small_1_5
119218,2023-09-05,2023-09,90,59,large_over_5
119219,2023-09-05,2023-09,17,16,large_over_5
119220,2023-09-05,2023-09,7,7,large_over_5
119221,2023-09-05,2023-09,49,42,large_over_5
119222,2023-09-05,2023-09,4,4,small_1_5
119223,2023-09-05,2023-09,7,2,large_over_5
119224,2023-09-05,2023-09,1,1,small_1_5
119225,2023-09-05,2023-09,1,1,small_1_5
119226,2023-09-05,2023-09,8,7,large_over_5
119227,2023-09-05,2023-09,15,7,large_over_5
119228,2023-09-05,2023-09,1,1,small_1_5
119229,2023-09-05,2023-09,1,1,small_1_5
119230,2023-09-05,2023-09,11,11,large_over_5
119231,2023-09-05,2023-09,68,20,large_over_5
119232,2023-09-05,2023-09,69,42,large_over_5
119233,2023-09-05,2023-09,2,1,small_1_5
119234,2023-09-05,2023-09,1,1,small_1_5
119235,2023-09-05,2023-09,19,17,large_over_5
119236,2023-09-05,2023-09,2,1,small_1_5
119237,2023-09-05,2023-09,1,1,small_1_5
119238,2023-09-05,2023-09,8,6,large_over_5
119239,2023-09-05,2023-09,2,1,small_1_5
119240,2023-09-05,2023-09,27,23,large_over_5
119241,2023-09-05,2023-09,14,14,large_over_5
119242,2023-09-05,2023-09,42,38,large_over_5
119243,2023-09-05,2023-09,35,30,large_over_5
119244,2023-09-05,2023-09,31,27,large_over_5
119245,2023-09-05,2023-09,28,24,large_over_5
119246,2023-09-05,2023-09,2,1,small_1_5
119247,2023-09-05,2023-09,3,1,small_1_5
119248,2023-09-05,2023-09,10,8,large_over_5
119249,2023-09-05,2023-09,5,5,small_1_5
119250,2023-09-05,2023-09,5,3,small_1_5
119251,2023-09-05,2023-09,4,2,small_1_5
119252,2023-09-05,2023-09,1,1,small_1_5
119253,2023-09-05,2023-09,9,5,large_over_5
119254,2023-09-05,2023-09,1,1,small_1_5
119255,2023-09-05,2023-09,1,1,small_1_5
119256,2023-09-05,2023-09,4,4,small_1_5
119257,2023-09-05,2023-09,8,8,large_over_5
119258,2023-09-05,2023-09,2,1,small_1_5
119259,2023-09-05,2023-09,53,11,large_over_5
119260,2023-09-05,2023-09,5,5,small_1_5
119261,2023-09-05,2023-09,2,2,small_1_5
119262,2023-09-06,2023-09,1,1,small_1_5
119263,2023-09-06,2023-09,11,10,large_over_5
119264,2023-09-06,2023-09,3,3,small_1_5
119265,2023-09-06,2023-09,6,6,large_over_5
119266,2023-09-06,2023-09,2,2,small_1_5
119267,2023-09-06,2023-09,3,2,small_1_5
119268,2023-09-06,2023-09,2,1,small_1_5
119269,2023-09-06,2023-09,2,2,small_1_5
119270,2023-09-06,2023-09,1,1,small_1_5
119271,2023-09-06,2023-09,8,7,large_over_5
119272,2023-09-06,2023-09,1,1,small_1_5
119273,2023-09-06,2023-09,1,1,small_1_5
119274,2023-09-06,2023-09,26,24,large_over_5
119275,2023-09-06,2023-09,1,1,small_1_5
119276,2023-09-06,2023-09,1,1,small_1_5
119277,2023-09-06,2023-09,1,1,small_1_5
119278,2023-09-06,2023-09,1,1,small_1_5
119279,2023-09-06,2023-09,2,1,small_1_5
119280,2023-09-06,2023-09,1,1,small_1_5
119281,2023-09-06,2023-09,8,3,large_over_5
119282,2023-09-06,2023-09,1,1,small_1_5
119283,2023-09-06,2023-09,1,1,small_1_5
119284,2023-09-06,2023-09,2,1,small_1_5
119285,2023-09-06,2023-09,3,1,small_1_5
119286,2023-09-06,2023-09,2,1,small_1_5
119287,2023-09-06,2023-09,1,1,small_1_5
119288,2023-09-06,2023-09,2,1,small_1_5
119289,2023-09-06,2023-09,1,1,small_1_5
119290,2023-09-06,2023-09,4,2,small_1_5
119291,2023-09-06,2023-09,1,1,small_1_5
119292,2023-09-06,2023-09,2,2,small_1_5
119293,2023-09-06,2023-09,1,1,small_1_5
119294,2023-09-06,2023-09,39,20,large_over_5
119295,2023-09-06,2023-09,1,1,small_1_5
119296,2023-09-06,2023-09,1,1,small_1_5
119297,2023-09-06,2023-09,21,9,large_over_5
119298,2023-09-06,2023-09,1,1,small_1_5
119299,2023-09-06,2023-09,1,1,small_1_5
119300,2023-09-06,2023-09,1,1,small_1_5
119301,2023-09-06,2023-09,1,1,small_1_5
119302,2023-09-06,2023-09,20,19,large_over_5
119303,2023-09-06,2023-09,2,1,small_1_5
119304,2023-09-06,2023-09,1,1,small_1_5
119305,2023-09-06,2023-09,15,14,large_over_5
119306,2023-09-06,2023-09,4,1,small_1_5
119307,2023-09-06,2023-09,2,2,small_1_5
119308,2023-09-06,2023-09,1,1,small_1_5
119309,2023-09-06,2023-09,1,1,small_1_5
119310,2023-09-06,2023-09,1,1,small_1_5
119311,2023-09-06,2023-09,1,1,small_1_5
119312,2023-09-06,2023-09,2,2,small_1_5
119313,2023-09-06,2023-09,2,1,small_1_5
119314,2023-09-06,2023-09,1,1,small_1_5
119315,2023-09-06,2023-09,4,2,small_1_5
119316,2023-09-06,2023-09,1,1,small_1_5
119317,2023-09-06,2023-09,12,5,large_over_5
119318,2023-09-06,2023-09,2,1,small_1_5
119319,2023-09-06,2023-09,54,13,large_over_5
119320,2023-09-06,2023-09,2,1,small_1_5
119321,2023-09-06,2023-09,3,2,small_1_5
119322,2023-09-06,2023-09,2,2,small_1_5
119323,2023-09-06,2023-09,2,1,small_1_5
119324,2023-09-06,2023-09,1,1,small_1_5
119325,2023-09-06,2023-09,1,1,small_1_5
119326,2023-09-06,2023-09,1,1,small_1_5
119327,2023-09-06,2023-09,27,16,large_over_5
119328,2023-09-06,2023-09,1,1,small_1_5
119329,2023-09-06,2023-09,48,20,large_over_5
119330,2023-09-06,2023-09,5,1,small_1_5
119331,2023-09-06,2023-09,5,2,small_1_5
119332,2023-09-06,2023-09,1,1,small_1_5
119333,2023-09-06,2023-09,1,1,small_1_5
119334,2023-09-06,2023-09,1,1,small_1_5
119335,2023-09-06,2023-09,2,1,small_1_5
119336,2023-09-06,2023-09,14,10,large_over_5
119337,2023-09-06,2023-09,3,3,small_1_5
119338,2023-09-06,2023-09,1,1,small_1_5
119339,2023-09-06,2023-09,1,1,small_1_5
119340,2023-09-06,2023-09,1,1,small_1_5
119341,2023-09-06,2023-09,3,3,small_1_5
119342,2023-09-06,2023-09,1,1,small_1_5
119343,2023-09-06,2023-09,2,1,small_1_5
119344,2023-09-06,2023-09,2,2,small_1_5
119345,2023-09-06,2023-09,11,11,large_over_5
119346,2023-09-06,2023-09,1,1,small_1_5
119347,2023-09-06,2023-09,1,1,small_1_5
119348,2023-09-06,2023-09,1,1,small_1_5
119349,2023-09-06,2023-09,54,27,large_over_5
119350,2023-09-06,2023-09,5,3,small_1_5
119351,2023-09-06,2023-09,6,4,large_over_5
119352,2023-09-06,2023-09,1,1,small_1_5
119353,2023-09-06,2023-09,1,1,small_1_5
119354,2023-09-06,2023-09,1,1,small_1_5
119355,2023-09-06,2023-09,1,1,small_1_5
119356,2023-09-06,2023-09,1,1,small_1_5
119357,2023-09-06,2023-09,1,1,small_1_5
119358,2023-09-06,2023-09,1,1,small_1_5
119359,2023-09-06,2023-09,10,10,large_over_5
119360,2023-09-06,2023-09,1,1,small_1_5
119361,2023-09-06,2023-09,1,1,small_1_5
119362,2023-09-06,2023-09,1,1,small_1_5
119363,2023-09-06,2023-09,1,1,small_1_5
119364,2023-09-06,2023-09,9,7,large_over_5
119365,2023-09-06,2023-09,1,1,small_1_5
119366,2023-09-06,2023-09,5,1,small_1_5
119367,2023-09-06,2023-09,1,1,small_1_5
119368,2023-09-06,2023-09,1,1,small_1_5
119369,2023-09-06,2023-09,4,1,small_1_5
119370,2023-09-06,2023-09,2,2,small_1_5
119371,2023-09-06,2023-09,6,6,large_over_5
119372,2023-09-06,2023-09,1,1,small_1_5
119373,2023-09-06,2023-09,2,2,small_1_5
119374,2023-09-06,2023-09,1,1,small_1_5
119375,2023-09-06,2023-09,5,4,small_1_5
119376,2023-09-06,2023-09,1,1,small_1_5
119377,2023-09-06,2023-09,8,8,large_over_5
119378,2023-09-06,2023-09,8,8,large_over_5
119379,2023-09-06,2023-09,9,8,large_over_5
119380,2023-09-06,2023-09,3,3,small_1_5
119381,2023-09-06,2023-09,3,3,small_1_5
119382,2023-09-06,2023-09,6,5,large_over_5
119383,2023-09-06,2023-09,4,4,small_1_5
119384,2023-09-06,2023-09,8,8,large_over_5
119385,2023-09-06,2023-09,2,2,small_1_5
119386,2023-09-06,2023-09,5,5,small_1_5
119387,2023-09-06,2023-09,3,3,small_1_5
119388,2023-09-06,2023-09,5,3,small_1_5
119389,2023-09-06,2023-09,6,6,large_over_5
119390,2023-09-06,2023-09,3,2,small_1_5
119391,2023-09-06,2023-09,2,2,small_1_5
119392,2023-09-06,2023-09,2,1,small_1_5
119393,2023-09-06,2023-09,2,2,small_1_5
119394,2023-09-06,2023-09,3,3,small_1_5
119395,2023-09-06,2023-09,7,7,large_over_5
119396,2023-09-06,2023-09,4,4,small_1_5
119397,2023-09-06,2023-09,7,7,large_over_5
119398,2023-09-06,2023-09,2,2,small_1_5
119399,2023-09-06,2023-09,1,1,small_1_5
119400,2023-09-06,2023-09,2,1,small_1_5
119401,2023-09-06,2023-09,3,3,small_1_5
119402,2023-09-06,2023-09,3,3,small_1_5
119403,2023-09-06,2023-09,3,2,small_1_5
119404,2023-09-06,2023-09,4,4,small_1_5
119405,2023-09-06,2023-09,6,5,large_over_5
119406,2023-09-06,2023-09,3,3,small_1_5
119407,2023-09-06,2023-09,10,9,large_over_5
119408,2023-09-06,2023-09,2,2,small_1_5
119409,2023-09-06,2023-09,2,2,small_1_5
119410,2023-09-06,2023-09,2,2,small_1_5
119411,2023-09-06,2023-09,2,2,small_1_5
119412,2023-09-06,2023-09,6,5,large_over_5
119413,2023-09-06,2023-09,9,7,large_over_5
119414,2023-09-06,2023-09,2,2,small_1_5
119415,2023-09-06,2023-09,10,7,large_over_5
119416,2023-09-06,2023-09,3,3,small_1_5
119417,2023-09-06,2023-09,19,11,large_over_5
119418,2023-09-06,2023-09,1,1,small_1_5
119419,2023-09-06,2023-09,10,10,large_over_5
119420,2023-09-06,2023-09,9,6,large_over_5
119421,2023-09-06,2023-09,11,7,large_over_5
119422,2023-09-06,2023-09,3,3,small_1_5
119423,2023-09-06,2023-09,8,7,large_over_5
119424,2023-09-06,2023-09,13,8,large_over_5
119425,2023-09-06,2023-09,6,5,large_over_5
119426,2023-09-06,2023-09,4,3,small_1_5
119427,2023-09-06,2023-09,2,1,small_1_5
119428,2023-09-07,2023-09,1,1,small_1_5
119429,2023-09-07,2023-09,1,1,small_1_5
119430,2023-09-07,2023-09,1,1,small_1_5
119431,2023-09-07,2023-09,1,1,small_1_5
119432,2023-09-07,2023-09,2,1,small_1_5
119433,2023-09-07,2023-09,1,1,small_1_5
119434,2023-09-07,2023-09,5,5,small_1_5
119435,2023-09-07,2023-09,1,1,small_1_5
119436,2023-09-07,2023-09,1,1,small_1_5
119437,2023-09-07,2023-09,1,1,small_1_5
119438,2023-09-07,2023-09,1,1,small_1_5
119439,2023-09-07,2023-09,9,2,large_over_5
119440,2023-09-07,2023-09,1,1,small_1_5
119441,2023-09-07,2023-09,1,1,small_1_5
119442,2023-09-07,2023-09,1,1,small_1_5
119443,2023-09-07,2023-09,2,1,small_1_5
119444,2023-09-07,2023-09,2,1,small_1_5
119445,2023-09-07,2023-09,3,3,small_1_5
119446,2023-09-07,2023-09,8,5,large_over_5
119447,2023-09-07,2023-09,2,1,small_1_5
119448,2023-09-07,2023-09,1,1,small_1_5
119449,2023-09-07,2023-09,1,1,small_1_5
119450,2023-09-07,2023-09,8,8,large_over_5
119451,2023-09-07,2023-09,6,5,large_over_5
119452,2023-09-07,2023-09,8,3,large_over_5
119453,2023-09-07,2023-09,1,1,small_1_5
119454,2023-09-07,2023-09,2,2,small_1_5
119455,2023-09-07,2023-09,2,1,small_1_5
119456,2023-09-07,2023-09,1,1,small_1_5
119457,2023-09-07,2023-09,1,1,small_1_5
119458,2023-09-07,2023-09,1,1,small_1_5
119459,2023-09-07,2023-09,2,1,small_1_5
119460,2023-09-07,2023-09,7,5,large_over_5
119461,2023-09-07,2023-09,1,1,small_1_5
119462,2023-09-07,2023-09,1,1,small_1_5
119463,2023-09-07,2023-09,1,1,small_1_5
119464,2023-09-07,2023-09,7,7,large_over_5
119465,2023-09-07,2023-09,28,22,large_over_5
119466,2023-09-07,2023-09,1,1,small_1_5
119467,2023-09-07,2023-09,8,6,large_over_5
119468,2023-09-07,2023-09,1,1,small_1_5
119469,2023-09-07,2023-09,1,1,small_1_5
119470,2023-09-07,2023-09,1,1,small_1_5
119471,2023-09-07,2023-09,3,3,small_1_5
119472,2023-09-07,2023-09,2,2,small_1_5
119473,2023-09-07,2023-09,1,1,small_1_5
119474,2023-09-07,2023-09,1,1,small_1_5
119475,2023-09-07,2023-09,1,1,small_1_5
119476,2023-09-07,2023-09,11,8,large_over_5
119477,2023-09-07,2023-09,2,2,small_1_5
119478,2023-09-07,2023-09,14,7,large_over_5
119479,2023-09-07,2023-09,1,1,small_1_5
119480,2023-09-07,2023-09,1,1,small_1_5
119481,2023-09-07,2023-09,1,1,small_1_5
119482,2023-09-07,2023-09,1,1,small_1_5
119483,2023-09-07,2023-09,4,1,small_1_5
119484,2023-09-07,2023-09,1,1,small_1_5
119485,2023-09-07,2023-09,1,1,small_1_5
119486,2023-09-07,2023-09,28,11,large_over_5
119487,2023-09-07,2023-09,2,1,small_1_5
119488,2023-09-07,2023-09,73,15,large_over_5
119489,2023-09-07,2023-09,1,1,small_1_5
119490,2023-09-07,2023-09,1,1,small_1_5
119491,2023-09-07,2023-09,2,1,small_1_5
119492,2023-09-07,2023-09,1,1,small_1_5
119493,2023-09-07,2023-09,1,1,small_1_5
119494,2023-09-07,2023-09,3,1,small_1_5
119495,2023-09-07,2023-09,10,2,large_over_5
119496,2023-09-07,2023-09,2,1,small_1_5
119497,2023-09-07,2023-09,2,1,small_1_5
119498,2023-09-07,2023-09,1,1,small_1_5
119499,2023-09-07,2023-09,24,14,large_over_5
119500,2023-09-07,2023-09,20,19,large_over_5
119501,2023-09-07,2023-09,1,1,small_1_5
119502,2023-09-07,2023-09,3,1,small_1_5
119503,2023-09-07,2023-09,1,1,small_1_5
119504,2023-09-07,2023-09,3,1,small_1_5
119505,2023-09-07,2023-09,9,6,large_over_5
119506,2023-09-07,2023-09,23,17,large_over_5
119507,2023-09-07,2023-09,1,1,small_1_5
119508,2023-09-07,2023-09,1,1,small_1_5
119509,2023-09-07,2023-09,2,1,small_1_5
119510,2023-09-07,2023-09,1,1,small_1_5
119511,2023-09-07,2023-09,6,4,large_over_5
119512,2023-09-07,2023-09,19,19,large_over_5
119513,2023-09-07,2023-09,1,1,small_1_5
119514,2023-09-07,2023-09,1,1,small_1_5
119515,2023-09-07,2023-09,7,3,large_over_5
119516,2023-09-07,2023-09,2,1,small_1_5
119517,2023-09-07,2023-09,1,1,small_1_5
119518,2023-09-07,2023-09,1,1,small_1_5
119519,2023-09-07,2023-09,19,10,large_over_5
119520,2023-09-07,2023-09,18,6,large_over_5
119521,2023-09-07,2023-09,14,11,large_over_5
119522,2023-09-07,2023-09,1,1,small_1_5
119523,2023-09-07,2023-09,2,1,small_1_5
119524,2023-09-07,2023-09,1,1,small_1_5
119525,2023-09-07,2023-09,3,3,small_1_5
119526,2023-09-07,2023-09,1,1,small_1_5
119527,2023-09-07,2023-09,1,1,small_1_5
119528,2023-09-07,2023-09,4,1,small_1_5
119529,2023-09-07,2023-09,4,2,small_1_5
119530,2023-09-07,2023-09,3,1,small_1_5
119531,2023-09-07,2023-09,19,7,large_over_5
119532,2023-09-07,2023-09,7,1,large_over_5
119533,2023-09-07,2023-09,1,1,small_1_5
119534,2023-09-07,2023-09,1,1,small_1_5
119535,2023-09-07,2023-09,22,1,large_over_5
119536,2023-09-07,2023-09,1,1,small_1_5
119537,2023-09-07,2023-09,14,2,large_over_5
119538,2023-09-07,2023-09,6,1,large_over_5
119539,2023-09-07,2023-09,43,4,large_over_5
119540,2023-09-07,2023-09,6,1,large_over_5
119541,2023-09-07,2023-09,2,1,small_1_5
119542,2023-09-07,2023-09,5,3,small_1_5
119543,2023-09-07,2023-09,1,1,small_1_5
119544,2023-09-07,2023-09,9,3,large_over_5
119545,2023-09-07,2023-09,4,1,small_1_5
119546,2023-09-07,2023-09,4,1,small_1_5
119547,2023-09-07,2023-09,1,1,small_1_5
119548,2023-09-07,2023-09,2,1,small_1_5
119549,2023-09-07,2023-09,20,15,large_over_5
119550,2023-09-07,2023-09,44,7,large_over_5
119551,2023-09-07,2023-09,36,5,large_over_5
119552,2023-09-07,2023-09,11,10,large_over_5
119553,2023-09-07,2023-09,7,4,large_over_5
119554,2023-09-07,2023-09,16,3,large_over_5
119555,2023-09-07,2023-09,2,1,small_1_5
119556,2023-09-07,2023-09,6,1,large_over_5
119557,2023-09-07,2023-09,2,2,small_1_5
119558,2023-09-07,2023-09,3,3,small_1_5
119559,2023-09-07,2023-09,1,1,small_1_5
119560,2023-09-08,2023-09,1,1,small_1_5
119561,2023-09-08,2023-09,1,1,small_1_5
119562,2023-09-08,2023-09,1,1,small_1_5
119563,2023-09-08,2023-09,1,1,small_1_5
119564,2023-09-08,2023-09,1,1,small_1_5
119565,2023-09-08,2023-09,1,1,small_1_5
119566,2023-09-08,2023-09,1,1,small_1_5
119567,2023-09-08,2023-09,1,1,small_1_5
119568,2023-09-08,2023-09,1,1,small_1_5
119569,2023-09-08,2023-09,1,1,small_1_5
119570,2023-09-08,2023-09,1,1,small_1_5
119571,2023-09-08,2023-09,1,1,small_1_5
119572,2023-09-08,2023-09,15,10,large_over_5
119573,2023-09-08,2023-09,13,13,large_over_5
119574,2023-09-08,2023-09,1,1,small_1_5
119575,2023-09-08,2023-09,4,2,small_1_5
119576,2023-09-08,2023-09,1,1,small_1_5
119577,2023-09-08,2023-09,1,1,small_1_5
119578,2023-09-08,2023-09,18,16,large_over_5
119579,2023-09-08,2023-09,1,1,small_1_5
119580,2023-09-08,2023-09,1,1,small_1_5
119581,2023-09-08,2023-09,1,1,small_1_5
119582,2023-09-08,2023-09,11,10,large_over_5
119583,2023-09-08,2023-09,1,1,small_1_5
119584,2023-09-08,2023-09,1,1,small_1_5
119585,2023-09-08,2023-09,1,1,small_1_5
119586,2023-09-08,2023-09,13,7,large_over_5
119587,2023-09-08,2023-09,24,22,large_over_5
119588,2023-09-08,2023-09,1,1,small_1_5
119589,2023-09-08,2023-09,1,1,small_1_5
119590,2023-09-08,2023-09,6,6,large_over_5
119591,2023-09-08,2023-09,1,1,small_1_5
119592,2023-09-08,2023-09,2,2,small_1_5
119593,2023-09-08,2023-09,4,1,small_1_5
119594,2023-09-08,2023-09,30,15,large_over_5
119595,2023-09-08,2023-09,1,1,small_1_5
119596,2023-09-08,2023-09,1,1,small_1_5
119597,2023-09-08,2023-09,1,1,small_1_5
119598,2023-09-08,2023-09,1,1,small_1_5
119599,2023-09-08,2023-09,1,1,small_1_5
119600,2023-09-08,2023-09,1,1,small_1_5
119601,2023-09-08,2023-09,1,1,small_1_5
119602,2023-09-08,2023-09,12,7,large_over_5
119603,2023-09-08,2023-09,2,1,small_1_5
119604,2023-09-08,2023-09,1,1,small_1_5
119605,2023-09-08,2023-09,3,3,small_1_5
119606,2023-09-08,2023-09,12,1,large_over_5
119607,2023-09-08,2023-09,1,1,small_1_5
119608,2023-09-08,2023-09,3,3,small_1_5
119609,2023-09-08,2023-09,1,1,small_1_5
119610,2023-09-08,2023-09,3,1,small_1_5
119611,2023-09-08,2023-09,19,16,large_over_5
119612,2023-09-08,2023-09,5,2,small_1_5
119613,2023-09-08,2023-09,1,1,small_1_5
119614,2023-09-08,2023-09,2,1,small_1_5
119615,2023-09-08,2023-09,1,1,small_1_5
119616,2023-09-08,2023-09,1,1,small_1_5
119617,2023-09-08,2023-09,5,5,small_1_5
119618,2023-09-08,2023-09,2,2,small_1_5
119619,2023-09-08,2023-09,21,14,large_over_5
119620,2023-09-08,2023-09,1,1,small_1_5
119621,2023-09-08,2023-09,1,1,small_1_5
119622,2023-09-08,2023-09,55,55,large_over_5
119623,2023-09-08,2023-09,1,1,small_1_5
119624,2023-09-08,2023-09,1,1,small_1_5
119625,2023-09-08,2023-09,1,1,small_1_5
119626,2023-09-08,2023-09,1,1,small_1_5
119627,2023-09-08,2023-09,1,1,small_1_5
119628,2023-09-08,2023-09,2,1,small_1_5
119629,2023-09-08,2023-09,1,1,small_1_5
119630,2023-09-08,2023-09,4,1,small_1_5
119631,2023-09-08,2023-09,3,1,small_1_5
119632,2023-09-08,2023-09,2,1,small_1_5
119633,2023-09-08,2023-09,3,1,small_1_5
119634,2023-09-08,2023-09,6,4,large_over_5
119635,2023-09-08,2023-09,1,1,small_1_5
119636,2023-09-08,2023-09,3,2,small_1_5
119637,2023-09-08,2023-09,1,1,small_1_5
